inventory_date,store_id,product_id,stock_qty,stock_value,reorder_point,days_of_cover,stock_status
2024-04-30,S009,P0182,0,0.0,1,0.0,Low
2024-04-30,S009,P0183,1,24.38,1,4.9,Low
2024-04-30,S009,P0184,0,0.0,1,0.0,Low
2024-04-30,S009,P0185,3,250.17,1,30.0,Normal
2024-04-30,S009,P0186,1,77.09,1,5.8,Low
2024-04-30,S009,P0187,0,0.0,1,0.0,Low
2024-04-30,S009,P0188,0,0.0,1,0.0,Low
2024-04-30,S009,P0189,3,343.05,1,19.6,Normal
2024-04-30,S009,P0190,3,278.64,1,26.8,Normal
2024-04-30,S009,P0191,4,118.76,1,40.0,Normal
2024-04-30,S009,P0192,2,230.28,1,12.8,Normal
2024-04-30,S009,P0193,0,0.0,1,0.0,Low
2024-04-30,S009,P0194,2,206.42,1,10.2,Normal
2024-04-30,S009,P0195,0,0.0,1,0.0,Low
2024-04-30,S009,P0196,2,233.78,1,12.2,Normal
2024-04-30,S009,P0197,1,107.92,1,5.5,Low
2024-04-30,S009,P0198,3,64.5,1,22.0,Normal
2024-04-30,S009,P0199,0,0.0,1,0.0,Low
2024-04-30,S009,P0200,0,0.0,1,0.0,Low
2024-04-30,S009,P0201,0,0.0,1,0.0,Low
2024-04-30,S009,P0202,0,0.0,1,0.0,Low
2024-04-30,S009,P0203,6,302.34,1,42.2,Overstock
2024-04-30,S009,P0204,1,122.77,1,7.0,Low
2024-04-30,S009,P0205,4,1104.12,1,40.0,Normal
2024-04-30,S009,P0206,0,0.0,1,0.0,Low
2024-04-30,S009,P0207,0,0.0,1,0.0,Low
2024-04-30,S009,P0208,2,689.62,1,20.0,Normal
2024-04-30,S009,P0209,1,311.12,1,10.0,Low
2024-04-30,S009,P0210,3,811.23,1,30.0,Normal
2024-04-30,S009,P0211,4,854.96,1,40.0,Normal
2024-04-30,S009,P0212,0,0.0,1,0.0,Low
2024-04-30,S009,P0213,4,1100.24,1,34.9,Normal
2024-04-30,S009,P0214,3,620.28,1,28.9,Normal
2024-04-30,S009,P0215,5,1335.15,2,28.6,Normal
2024-04-30,S009,P0216,5,913.0,1,50.0,Overstock
2024-04-30,S009,P0217,5,448.45,1,50.0,Overstock
2024-04-30,S009,P0218,4,1126.52,1,40.0,Normal
2024-04-30,S009,P0219,3,599.37,1,30.0,Normal
2024-04-30,S009,P0220,0,0.0,1,0.0,Low
2024-04-30,S009,P0221,0,0.0,1,0.0,Low
2024-04-30,S009,P0222,0,0.0,1,0.0,Low
2024-04-30,S009,P0223,4,978.24,1,40.0,Normal
2024-04-30,S009,P0224,5,1632.3,1,50.0,Overstock
2024-04-30,S009,P0225,2,408.16,1,20.0,Normal
2024-04-30,S009,P0226,4,1051.8,1,34.9,Normal
2024-04-30,S009,P0227,5,1733.35,1,50.0,Overstock
2024-04-30,S009,P0228,0,0.0,1,0.0,Low
2024-04-30,S009,P0229,5,544.0,2,35.9,Normal
2024-04-30,S009,P0230,3,479.67,2,22.0,Normal
2024-04-30,S009,P0231,1,154.11,1,10.0,Low
2024-04-30,S009,P0232,2,562.4,1,16.6,Normal
2024-04-30,S010,P0001,3,426.48,1,28.9,Normal
2024-04-30,S010,P0002,7,821.03,2,42.7,Normal
2024-04-30,S010,P0003,3,200.76,2,16.9,Normal
2024-04-30,S010,P0004,0,0.0,2,0.0,Low
2024-04-30,S010,P0005,3,236.76,2,22.4,Normal
2024-04-30,S010,P0006,4,367.32,2,27.1,Normal
2024-04-30,S010,P0007,4,501.12,1,34.9,Normal
2024-04-30,S010,P0008,6,628.32,2,34.3,Normal
2024-04-30,S010,P0009,3,474.0,2,17.7,Normal
2024-04-30,S010,P0010,4,610.84,2,20.1,Normal
2024-04-30,S010,P0011,3,503.52,2,19.6,Normal
2024-04-30,S010,P0012,9,1185.84,3,37.9,Normal
2024-04-30,S010,P0013,7,539.56,2,32.4,Normal
2024-04-30,S010,P0014,2,199.96,1,19.3,Normal
2024-04-30,S010,P0015,2,359.26,2,13.1,Low
2024-04-30,S010,P0016,6,874.86,1,60.0,Overstock
2024-04-30,S010,P0017,0,0.0,1,0.0,Low
2024-04-30,S010,P0018,4,373.72,2,24.0,Normal
2024-04-30,S010,P0019,4,642.04,2,21.2,Normal
2024-04-30,S010,P0020,1,145.12,1,8.7,Low
2024-04-30,S010,P0021,7,567.63,3,28.2,Normal
2024-04-30,S010,P0022,3,528.18,1,28.9,Normal
2024-04-30,S010,P0023,5,789.15,2,26.1,Normal
2024-04-30,S010,P0024,0,0.0,1,0.0,Low
2024-04-30,S010,P0025,4,341.52,1,31.1,Normal
2024-04-30,S010,P0026,6,441.12,3,26.1,Normal
2024-04-30,S010,P0027,4,569.88,2,19.0,Normal
2024-04-30,S010,P0028,1,132.37,2,7.0,Low
2024-04-30,S010,P0029,3,341.61,2,13.6,Normal
2024-04-30,S010,P0030,4,582.96,2,20.3,Normal
2024-04-30,S010,P0031,4,717.28,2,26.1,Normal
2024-04-30,S010,P0032,3,309.63,1,27.4,Normal
2024-04-30,S010,P0033,2,54.84,1,17.0,Normal
2024-04-30,S010,P0034,3,99.48,1,19.3,Normal
2024-04-30,S010,P0035,7,903.84,1,37.7,Overstock
2024-04-30,S010,P0036,4,209.48,1,18.8,Normal
2024-04-30,S010,P0037,1,40.22,1,5.5,Low
2024-04-30,S010,P0038,4,460.92,1,25.7,Normal
2024-04-30,S010,P0039,3,108.45,1,20.3,Normal
2024-04-30,S010,P0040,1,78.71,1,9.9,Low
2024-04-30,S010,P0041,0,0.0,1,0.0,Low
2024-04-30,S010,P0042,4,188.12,1,21.2,Normal
2024-04-30,S010,P0043,1,46.1,1,9.2,Low
2024-04-30,S010,P0044,6,707.52,1,38.5,Overstock
2024-04-30,S010,P0045,3,300.0,1,20.7,Normal
2024-04-30,S010,P0046,3,394.59,1,20.7,Normal
2024-04-30,S010,P0047,0,0.0,1,0.0,Low
2024-04-30,S010,P0048,0,0.0,1,0.0,Low
2024-04-30,S010,P0049,2,263.1,1,13.1,Normal
2024-04-30,S010,P0050,0,0.0,1,0.0,Low
2024-04-30,S010,P0051,0,0.0,1,0.0,Low
2024-04-30,S010,P0052,0,0.0,1,0.0,Low
2024-04-30,S010,P0053,0,0.0,1,0.0,Low
2024-04-30,S010,P0054,1,135.49,1,6.8,Low
2024-04-30,S010,P0055,0,0.0,1,0.0,Low
2024-04-30,S010,P0056,0,0.0,1,0.0,Low
2024-04-30,S010,P0057,2,186.74,1,16.6,Normal
2024-04-30,S010,P0058,0,0.0,1,0.0,Low
2024-04-30,S010,P0059,0,0.0,1,0.0,Low
2024-04-30,S010,P0060,1,40.05,1,7.8,Low
2024-04-30,S010,P0061,0,0.0,1,0.0,Low
2024-04-30,S010,P0062,2,299.82,1,19.3,Normal
2024-04-30,S010,P0063,2,268.92,1,10.0,Normal
2024-04-30,S010,P0064,0,0.0,1,0.0,Low
2024-04-30,S010,P0065,0,0.0,1,0.0,Low
2024-04-30,S010,P0066,0,0.0,1,0.0,Low
2024-04-30,S010,P0067,0,0.0,1,0.0,Low
2024-04-30,S010,P0068,2,112.7,1,10.9,Normal
2024-04-30,S010,P0069,0,0.0,1,0.0,Low
2024-04-30,S010,P0070,1,162.19,1,9.2,Low
2024-04-30,S010,P0071,0,0.0,1,0.0,Low
2024-04-30,S010,P0072,0,0.0,1,0.0,Low
2024-04-30,S010,P0073,3,458.61,1,30.0,Normal
2024-04-30,S010,P0074,2,331.1,1,15.2,Normal
2024-04-30,S010,P0075,5,1049.15,1,28.2,Overstock
2024-04-30,S010,P0076,0,0.0,1,0.0,Low
2024-04-30,S010,P0077,3,175.74,1,15.7,Normal
2024-04-30,S010,P0078,5,369.3,1,50.0,Overstock
2024-04-30,S010,P0079,4,717.28,1,26.6,Normal
2024-04-30,S010,P0080,1,173.65,1,10.0,Low
2024-04-30,S010,P0081,1,215.6,1,7.3,Low
2024-04-30,S010,P0082,0,0.0,1,0.0,Low
2024-04-30,S010,P0083,3,253.08,1,20.7,Normal
2024-04-30,S010,P0084,0,0.0,1,0.0,Low
2024-04-30,S010,P0085,2,372.14,1,20.0,Normal
2024-04-30,S010,P0086,7,533.68,1,55.7,Overstock
2024-04-30,S010,P0087,2,173.08,1,12.2,Normal
2024-04-30,S010,P0088,0,0.0,1,0.0,Low
2024-04-30,S010,P0089,8,289.2,2,47.2,Normal
2024-04-30,S010,P0090,2,309.5,1,20.0,Normal
2024-04-30,S010,P0091,3,242.52,1,30.0,Normal
2024-04-30,S010,P0092,2,209.74,2,13.1,Low
2024-04-30,S010,P0093,10,466.1,3,43.6,Normal
2024-04-30,S010,P0094,3,278.37,2,23.9,Normal
2024-04-30,S010,P0095,3,241.14,3,13.1,Low
2024-04-30,S010,P0096,7,447.65,2,44.9,Normal
2024-04-30,S010,P0097,7,443.1,2,38.8,Normal
2024-04-30,S010,P0098,2,195.24,1,20.0,Normal
2024-04-30,S010,P0099,4,424.68,2,31.1,Normal
2024-04-30,S010,P0100,4,240.68,1,40.0,Normal
2024-04-30,S010,P0101,2,163.7,2,15.2,Low
2024-04-30,S010,P0102,4,448.96,2,27.6,Normal
2024-04-30,S010,P0103,0,0.0,1,0.0,Low
2024-04-30,S010,P0104,5,664.6,2,44.6,Normal
2024-04-30,S010,P0105,11,1735.25,3,53.0,Normal
2024-04-30,S010,P0106,0,0.0,1,0.0,Low
2024-04-30,S010,P0107,5,446.05,2,40.7,Normal
2024-04-30,S010,P0108,0,0.0,2,0.0,Low
2024-04-30,S010,P0109,2,196.08,2,17.4,Low
2024-04-30,S010,P0110,4,154.68,1,38.5,Normal
2024-04-30,S010,P0111,2,211.54,1,20.0,Normal
2024-04-30,S010,P0112,6,494.58,1,60.0,Overstock
2024-04-30,S010,P0113,1,56.29,2,8.7,Low
2024-04-30,S010,P0114,1,87.84,2,8.0,Low
2024-04-30,S010,P0115,5,599.5,2,40.7,Normal
2024-04-30,S010,P0116,4,580.08,3,19.5,Normal
2024-04-30,S010,P0117,5,368.1,2,27.7,Normal
2024-04-30,S010,P0118,0,0.0,1,0.0,Low
2024-04-30,S010,P0119,4,114.88,2,25.7,Normal
2024-04-30,S010,P0120,8,1219.6,2,48.8,Normal
2024-04-30,S010,P0121,3,186.0,2,28.9,Normal
2024-04-30,S010,P0122,8,1943.92,3,46.5,Normal
2024-04-30,S010,P0123,1,134.6,1,10.0,Low
2024-04-30,S010,P0124,10,1742.8,2,96.3,Overstock
2024-04-30,S010,P0125,4,1383.08,1,40.0,Normal
2024-04-30,S010,P0126,6,1567.44,2,51.1,Normal
2024-04-30,S010,P0127,4,424.56,2,31.1,Normal
2024-04-30,S010,P0128,2,377.8,1,20.0,Normal
2024-04-30,S010,P0129,3,956.46,1,30.0,Normal
2024-04-30,S010,P0130,6,2063.22,2,45.8,Normal
2024-04-30,S010,P0131,4,544.96,2,38.5,Normal
2024-04-30,S010,P0132,4,1531.48,1,40.0,Normal
2024-04-30,S010,P0133,3,335.43,2,30.0,Normal
2024-04-30,S010,P0134,2,764.48,1,20.0,Normal
2024-04-30,S010,P0135,3,351.15,2,30.0,Normal
2024-04-30,S010,P0136,5,1940.05,2,50.0,Normal
2024-04-30,S010,P0137,5,1278.85,2,45.8,Normal
2024-04-30,S010,P0138,7,2660.7,2,65.7,Normal
2024-04-30,S010,P0139,2,594.1,1,20.0,Normal
2024-04-30,S010,P0140,3,978.3,2,30.0,Normal
2024-04-30,S010,P0141,3,250.35,2,30.0,Normal
2024-04-30,S010,P0142,5,1697.95,2,50.0,Normal
2024-04-30,S010,P0143,4,1201.92,2,31.8,Normal
2024-04-30,S010,P0144,4,1339.16,2,40.0,Normal
2024-04-30,S010,P0145,5,1040.5,2,45.8,Normal
2024-04-30,S010,P0146,2,699.16,1,20.0,Normal
2024-04-30,S010,P0147,1,359.75,1,10.0,Low
2024-04-30,S010,P0148,7,1872.57,3,43.4,Normal
2024-04-30,S010,P0149,7,2753.52,1,70.0,Overstock
2024-04-30,S010,P0150,0,0.0,1,0.0,Low
2024-04-30,S010,P0151,6,443.16,2,59.4,Normal
2024-04-30,S010,P0152,2,687.26,1,20.0,Normal
2024-04-30,S010,P0153,2,630.88,1,20.0,Normal
2024-04-30,S010,P0154,2,363.62,1,20.0,Normal
2024-04-30,S010,P0155,7,2256.1,4,36.6,Normal
2024-04-30,S010,P0156,3,1346.16,2,28.9,Normal
2024-04-30,S010,P0157,1,172.95,1,10.0,Low
2024-04-30,S010,P0158,3,569.73,2,26.1,Normal
2024-04-30,S010,P0159,3,456.69,2,25.0,Normal
2024-04-30,S010,P0160,11,4250.4,2,100.7,Overstock
2024-04-30,S010,P0161,5,924.3,1,50.0,Overstock
2024-04-30,S010,P0162,3,261.9,1,30.0,Normal
2024-04-30,S010,P0163,3,937.17,2,29.7,Normal
2024-04-30,S010,P0164,3,864.42,1,30.0,Normal
2024-04-30,S010,P0165,3,420.18,2,29.7,Normal
2024-04-30,S010,P0166,2,764.8,2,15.2,Low
2024-04-30,S010,P0167,0,0.0,3,0.0,Low
2024-04-30,S010,P0168,5,2153.35,1,50.0,Overstock
2024-04-30,S010,P0169,7,1974.49,1,70.0,Overstock
2024-04-30,S010,P0170,4,858.16,1,40.0,Normal
2024-04-30,S010,P0171,8,3569.68,3,54.2,Normal
2024-04-30,S010,P0172,4,1739.36,1,40.0,Normal
2024-04-30,S010,P0173,5,852.85,1,50.0,Overstock
2024-04-30,S010,P0174,8,2238.08,2,80.0,Normal
2024-04-30,S010,P0175,5,1659.8,2,50.0,Normal
2024-04-30,S010,P0176,4,717.92,2,36.6,Normal
2024-04-30,S010,P0177,3,286.83,1,20.3,Normal
2024-04-30,S010,P0178,2,65.26,1,19.3,Normal
2024-04-30,S010,P0179,1,110.93,1,10.0,Low
2024-04-30,S010,P0180,0,0.0,1,0.0,Low
2024-04-30,S010,P0181,2,67.36,1,15.9,Normal
2024-04-30,S010,P0182,2,150.1,1,19.3,Normal
2024-04-30,S010,P0183,0,0.0,1,0.0,Low
2024-04-30,S010,P0184,2,95.08,1,17.0,Normal
2024-04-30,S010,P0185,0,0.0,1,0.0,Low
2024-04-30,S010,P0186,0,0.0,1,0.0,Low
2024-04-30,S010,P0187,1,129.66,1,8.7,Low
2024-04-30,S010,P0188,1,71.7,1,6.3,Low
2024-04-30,S010,P0189,0,0.0,1,0.0,Low
2024-04-30,S010,P0190,0,0.0,1,0.0,Low
2024-04-30,S010,P0191,1,29.69,1,10.0,Low
2024-04-30,S010,P0192,0,0.0,1,0.0,Low
2024-04-30,S010,P0193,3,212.46,1,30.0,Normal
2024-04-30,S010,P0194,1,103.21,1,9.9,Low
2024-04-30,S010,P0195,3,148.14,1,20.3,Normal
2024-04-30,S010,P0196,0,0.0,1,0.0,Low
2024-04-30,S010,P0197,1,107.92,1,4.8,Low
2024-04-30,S010,P0198,2,43.0,1,9.5,Normal
2024-04-30,S010,P0199,0,0.0,1,0.0,Low
2024-04-30,S010,P0200,1,122.59,1,6.2,Low
2024-04-30,S010,P0201,0,0.0,1,0.0,Low
2024-04-30,S010,P0202,0,0.0,1,0.0,Low
2024-04-30,S010,P0203,0,0.0,1,0.0,Low
2024-04-30,S010,P0204,2,245.54,1,8.9,Normal
2024-04-30,S010,P0205,5,1380.15,1,50.0,Overstock
2024-04-30,S010,P0206,0,0.0,1,0.0,Low
2024-04-30,S010,P0207,1,285.98,1,10.0,Low
2024-04-30,S010,P0208,4,1379.24,1,34.9,Normal
2024-04-30,S010,P0209,2,622.24,1,20.0,Normal
2024-04-30,S010,P0210,0,0.0,1,0.0,Low
2024-04-30,S010,P0211,0,0.0,1,0.0,Low
2024-04-30,S010,P0212,4,1264.12,2,28.7,Normal
2024-04-30,S010,P0213,4,1100.24,1,33.3,Normal
2024-04-30,S010,P0214,3,620.28,1,30.0,Normal
2024-04-30,S010,P0215,0,0.0,1,0.0,Low
2024-04-30,S010,P0216,4,730.4,1,34.9,Normal
2024-04-30,S010,P0217,1,89.69,1,10.0,Low
2024-04-30,S010,P0218,2,563.26,1,20.0,Normal
2024-04-30,S010,P0219,6,1198.74,1,60.0,Overstock
2024-04-30,S010,P0220,1,167.58,1,7.8,Low
2024-04-30,S010,P0221,4,785.16,1,39.6,Normal
2024-04-30,S010,P0222,5,1320.45,1,42.6,Overstock
2024-04-30,S010,P0223,0,0.0,1,0.0,Low
2024-04-30,S010,P0224,0,0.0,1,0.0,Low
2024-04-30,S010,P0225,3,612.24,1,25.0,Normal
2024-04-30,S010,P0226,4,1051.8,2,24.8,Normal
2024-04-30,S010,P0227,3,1040.01,2,22.0,Normal
2024-04-30,S010,P0228,4,813.4,1,37.5,Normal
2024-04-30,S010,P0229,0,0.0,1,0.0,Low
2024-04-30,S010,P0230,6,959.34,1,45.8,Overstock
2024-04-30,S010,P0231,2,308.22,1,17.9,Normal
2024-04-30,S010,P0232,1,281.2,1,10.0,Low
2024-04-30,S011,P0001,4,568.64,1,38.5,Normal
2024-04-30,S011,P0002,1,117.29,2,5.2,Low
2024-04-30,S011,P0003,4,267.68,2,29.9,Normal
2024-04-30,S011,P0004,1,177.93,2,6.8,Low
2024-04-30,S011,P0005,1,78.92,1,10.0,Low
2024-04-30,S011,P0006,5,459.15,2,27.3,Normal
2024-04-30,S011,P0007,2,250.56,1,16.3,Normal
2024-04-30,S011,P0008,3,314.16,3,12.9,Low
2024-04-30,S011,P0009,1,158.0,1,7.6,Low
2024-04-30,S011,P0010,4,610.84,2,22.9,Normal
2024-04-30,S011,P0011,0,0.0,1,0.0,Low
2024-04-30,S011,P0012,7,922.32,2,36.1,Normal
2024-04-30,S011,P0013,6,462.48,2,29.3,Normal
2024-04-30,S011,P0014,0,0.0,1,0.0,Low
2024-04-30,S011,P0015,6,1077.78,1,60.0,Overstock
2024-04-30,S011,P0016,0,0.0,1,0.0,Low
2024-04-30,S011,P0017,1,150.89,2,5.8,Low
2024-04-30,S011,P0018,8,747.44,2,47.2,Normal
2024-04-30,S011,P0019,3,481.53,2,22.4,Normal
2024-04-30,S011,P0020,5,725.6,1,43.6,Overstock
2024-04-30,S011,P0021,4,324.36,2,27.1,Normal
2024-04-30,S011,P0022,7,1232.42,1,70.0,Overstock
2024-04-30,S011,P0023,1,157.83,1,10.0,Low
2024-04-30,S011,P0024,4,369.4,2,25.2,Normal
2024-04-30,S011,P0025,11,939.18,2,61.9,Overstock
2024-04-30,S011,P0026,5,367.6,2,35.9,Normal
2024-04-30,S011,P0027,4,569.88,2,22.9,Normal
2024-04-30,S011,P0028,2,264.74,1,16.3,Normal
2024-04-30,S011,P0029,2,227.74,1,16.6,Normal
2024-04-30,S011,P0030,4,582.96,1,30.5,Normal
2024-04-30,S011,P0031,4,717.28,1,33.3,Normal
2024-04-30,S011,P0032,3,309.63,1,30.0,Normal
2024-04-30,S011,P0033,0,0.0,1,0.0,Low
2024-04-30,S011,P0034,1,33.16,1,6.0,Low
2024-04-30,S011,P0035,1,129.12,1,7.5,Low
2024-04-30,S011,P0036,0,0.0,1,0.0,Low
2024-04-30,S011,P0037,1,40.22,1,10.0,Low
2024-04-30,S011,P0038,4,460.92,1,26.6,Normal
2024-04-30,S011,P0039,0,0.0,1,0.0,Low
2024-04-30,S011,P0040,0,0.0,1,0.0,Low
2024-04-30,S011,P0041,2,142.6,1,19.8,Normal
2024-04-30,S011,P0042,1,47.03,1,7.3,Low
2024-04-30,S011,P0043,0,0.0,1,0.0,Low
2024-04-30,S011,P0044,0,0.0,1,0.0,Low
2024-04-30,S011,P0045,0,0.0,1,0.0,Low
2024-04-30,S011,P0046,0,0.0,1,0.0,Low
2024-04-30,S011,P0047,2,161.7,1,12.8,Normal
2024-04-30,S011,P0048,0,0.0,1,0.0,Low
2024-04-30,S011,P0049,0,0.0,1,0.0,Low
2024-04-30,S011,P0050,0,0.0,1,0.0,Low
2024-04-30,S011,P0051,2,93.68,1,15.6,Normal
2024-04-30,S011,P0052,0,0.0,1,0.0,Low
2024-04-30,S011,P0053,3,92.31,1,20.0,Normal
2024-04-30,S011,P0054,0,0.0,1,0.0,Low
2024-04-30,S011,P0055,0,0.0,1,0.0,Low
2024-04-30,S011,P0056,1,38.79,1,8.1,Low
2024-04-30,S011,P0057,1,93.37,1,7.8,Low
2024-04-30,S011,P0058,0,0.0,1,0.0,Low
2024-04-30,S011,P0059,2,204.04,1,20.0,Normal
2024-04-30,S011,P0060,2,80.1,1,14.1,Normal
2024-04-30,S011,P0061,0,0.0,1,0.0,Low
2024-04-30,S011,P0062,3,449.73,1,26.8,Normal
2024-04-30,S011,P0063,2,268.92,1,12.2,Normal
2024-04-30,S011,P0064,3,593.88,1,30.0,Normal
2024-04-30,S011,P0065,1,64.18,1,8.5,Low
2024-04-30,S011,P0066,3,651.03,1,22.4,Normal
2024-04-30,S011,P0067,0,0.0,1,0.0,Low
2024-04-30,S011,P0068,4,225.4,1,26.1,Normal
2024-04-30,S011,P0069,3,261.36,1,30.0,Normal
2024-04-30,S011,P0070,1,162.19,1,6.7,Low
2024-04-30,S011,P0071,3,607.47,1,23.9,Normal
2024-04-30,S011,P0072,0,0.0,1,0.0,Low
2024-04-30,S011,P0073,0,0.0,1,0.0,Low
2024-04-30,S011,P0074,1,165.55,1,5.2,Low
2024-04-30,S011,P0075,2,419.66,1,17.4,Normal
2024-04-30,S011,P0076,2,83.34,1,20.0,Normal
2024-04-30,S011,P0077,2,117.16,1,15.6,Normal
2024-04-30,S011,P0078,1,73.86,1,10.0,Low
2024-04-30,S011,P0079,0,0.0,1,0.0,Low
2024-04-30,S011,P0080,2,347.3,1,20.0,Normal
2024-04-30,S011,P0081,0,0.0,1,0.0,Low
2024-04-30,S011,P0082,2,136.36,1,17.0,Normal
2024-04-30,S011,P0083,1,84.36,1,10.0,Low
2024-04-30,S011,P0084,0,0.0,1,0.0,Low
2024-04-30,S011,P0085,2,372.14,1,14.6,Normal
2024-04-30,S011,P0086,0,0.0,1,0.0,Low
2024-04-30,S011,P0087,0,0.0,1,0.0,Low
2024-04-30,S011,P0088,3,461.01,1,15.0,Normal
2024-04-30,S011,P0089,0,0.0,2,0.0,Low
2024-04-30,S011,P0090,5,773.75,1,50.0,Overstock
2024-04-30,S011,P0091,6,485.04,1,60.0,Overstock
2024-04-30,S011,P0092,5,524.35,2,38.9,Normal
2024-04-30,S011,P0093,8,372.88,3,41.2,Normal
2024-04-30,S011,P0094,5,463.95,2,34.5,Normal
2024-04-30,S011,P0095,3,241.14,1,30.0,Normal
2024-04-30,S011,P0096,2,127.9,1,20.0,Normal
2024-04-30,S011,P0097,9,569.7,2,63.3,Overstock
2024-04-30,S011,P0098,2,195.24,1,19.3,Normal
2024-04-30,S011,P0099,1,106.17,1,10.0,Low
2024-04-30,S011,P0100,1,60.17,1,10.0,Low
2024-04-30,S011,P0101,2,163.7,1,20.0,Normal
2024-04-30,S011,P0102,0,0.0,1,0.0,Low
2024-04-30,S011,P0103,2,269.16,1,20.0,Normal
2024-04-30,S011,P0104,4,531.68,2,35.7,Normal
2024-04-30,S011,P0105,7,1104.25,2,51.2,Normal
2024-04-30,S011,P0106,0,0.0,1,0.0,Low
2024-04-30,S011,P0107,3,267.63,1,30.0,Normal
2024-04-30,S011,P0108,6,773.88,2,37.9,Normal
2024-04-30,S011,P0109,2,196.08,1,20.0,Normal
2024-04-30,S011,P0110,2,77.34,1,20.0,Normal
2024-04-30,S011,P0111,5,528.85,2,36.6,Normal
2024-04-30,S011,P0112,2,164.86,1,20.0,Normal
2024-04-30,S011,P0113,6,337.74,1,56.3,Overstock
2024-04-30,S011,P0114,7,614.88,2,53.4,Normal
2024-04-30,S011,P0115,1,119.9,2,7.5,Low
2024-04-30,S011,P0116,2,290.04,1,20.0,Normal
2024-04-30,S011,P0117,3,220.86,1,30.0,Normal
2024-04-30,S011,P0118,2,156.16,2,12.6,Low
2024-04-30,S011,P0119,7,201.04,2,38.8,Normal
2024-04-30,S011,P0120,7,1067.15,2,51.2,Normal
2024-04-30,S011,P0121,8,496.0,2,68.1,Normal
2024-04-30,S011,P0122,5,1214.95,2,46.9,Normal
2024-04-30,S011,P0123,8,1076.8,1,80.0,Overstock
2024-04-30,S011,P0124,1,174.28,1,10.0,Low
2024-04-30,S011,P0125,2,691.54,1,20.0,Normal
2024-04-30,S011,P0126,7,1828.68,1,70.0,Overstock
2024-04-30,S011,P0127,3,318.42,1,30.0,Normal
2024-04-30,S011,P0128,6,1133.4,2,56.3,Normal
2024-04-30,S011,P0129,0,0.0,1,0.0,Low
2024-04-30,S011,P0130,0,0.0,1,0.0,Low
2024-04-30,S011,P0131,2,272.48,1,20.0,Normal
2024-04-30,S011,P0132,0,0.0,1,0.0,Low
2024-04-30,S011,P0133,0,0.0,1,0.0,Low
2024-04-30,S011,P0134,3,1146.72,1,30.0,Normal
2024-04-30,S011,P0135,2,234.1,1,20.0,Normal
2024-04-30,S011,P0136,1,388.01,1,10.0,Low
2024-04-30,S011,P0137,5,1278.85,1,50.0,Overstock
2024-04-30,S011,P0138,5,1900.5,1,50.0,Overstock
2024-04-30,S011,P0139,4,1188.2,1,40.0,Normal
2024-04-30,S011,P0140,2,652.2,2,17.9,Low
2024-04-30,S011,P0141,3,250.35,1,30.0,Normal
2024-04-30,S011,P0142,2,679.18,1,20.0,Normal
2024-04-30,S011,P0143,0,0.0,1,0.0,Low
2024-04-30,S011,P0144,4,1339.16,1,40.0,Normal
2024-04-30,S011,P0145,3,624.3,1,30.0,Normal
2024-04-30,S011,P0146,0,0.0,1,0.0,Low
2024-04-30,S011,P0147,2,719.5,1,20.0,Normal
2024-04-30,S011,P0148,5,1337.55,1,50.0,Overstock
2024-04-30,S011,P0149,0,0.0,1,0.0,Low
2024-04-30,S011,P0150,0,0.0,1,0.0,Low
2024-04-30,S011,P0151,3,221.58,1,30.0,Normal
2024-04-30,S011,P0152,0,0.0,1,0.0,Low
2024-04-30,S011,P0153,4,1261.76,1,40.0,Normal
2024-04-30,S011,P0154,4,727.24,1,40.0,Normal
2024-04-30,S011,P0155,3,966.9,2,30.0,Normal
2024-04-30,S011,P0156,2,897.44,2,20.0,Low
2024-04-30,S011,P0157,3,518.85,1,30.0,Normal
2024-04-30,S011,P0158,8,1519.28,2,61.0,Normal
2024-04-30,S011,P0159,1,152.23,1,10.0,Low
2024-04-30,S011,P0160,0,0.0,1,0.0,Low
2024-04-30,S011,P0161,4,739.44,1,40.0,Normal
2024-04-30,S011,P0162,5,436.5,2,50.0,Normal
2024-04-30,S011,P0163,2,624.78,1,20.0,Normal
2024-04-30,S011,P0164,4,1152.56,1,40.0,Normal
2024-04-30,S011,P0165,2,280.12,1,20.0,Normal
2024-04-30,S011,P0166,3,1147.2,1,30.0,Normal
2024-04-30,S011,P0167,1,309.19,1,10.0,Low
2024-04-30,S011,P0168,1,430.67,1,10.0,Low
2024-04-30,S011,P0169,2,564.14,1,20.0,Normal
2024-04-30,S011,P0170,0,0.0,1,0.0,Low
2024-04-30,S011,P0171,5,2231.05,1,50.0,Overstock
2024-04-30,S011,P0172,0,0.0,1,0.0,Low
2024-04-30,S011,P0173,7,1193.99,1,70.0,Overstock
2024-04-30,S011,P0174,2,559.52,1,20.0,Normal
2024-04-30,S011,P0175,2,663.92,1,20.0,Normal
2024-04-30,S011,P0176,2,358.96,1,20.0,Normal
2024-04-30,S011,P0177,5,478.05,1,39.8,Overstock
2024-04-30,S011,P0178,1,32.63,1,10.0,Low
2024-04-30,S011,P0179,0,0.0,1,0.0,Low
2024-04-30,S011,P0180,0,0.0,1,0.0,Low
2024-04-30,S011,P0181,0,0.0,1,0.0,Low
2024-04-30,S011,P0182,6,450.3,1,59.4,Overstock
2024-04-30,S011,P0183,1,24.38,1,7.8,Low
2024-04-30,S011,P0184,2,95.08,1,17.4,Normal
